totalScore,text,title
4.8,"My wife admitted under Dr Pratap Behera and surgery done byDrjyotirmayajena,special thanks to my doctor,nursing,team,Lilima didi,itishree,didi,subhadarshini,namuni,pinki,Jemima,house keeping staff Gita,santoshini,Barsha,food was good.","Manipal Hospitals, Bhubaneswar"
4.8,"My father Mr Purna Chandra sahu admitted on manipal hospital bbsr cardiac department bed no 1024 nursing staffs are very good and cooperative, sis twinkle,jyotsna,abhilipsa,sushree, incharge Subhashree are good staff politely behaviour, hospital is very neat and clean provide hygiene environment, canteen provided good and healthy food","Manipal Hospitals, Bhubaneswar"
4.8,"I was admitted in 4038 and there service was very excellent. All 4th c nursing staffs are very cooperative and supported. Sr. Arati, Sr. Rasmita, Sr. Suchi, Sr. Bindu, Sr. Swapna are so cooperative.","Manipal Hospitals, Bhubaneswar"
4.8,"My sister admitted under Dr .Bharat bhusan on 31st July.Special thanks to my doctor and nursing team sister lilima,itishree,monalisa,rajasree,jemima.Excellent nursing service.House keeping staff santoshini,Gita,and suchitra,barsa.","Manipal Hospitals, Bhubaneswar"
4.8,My mother admitted under Dr. Kishor,"Manipal Hospitals, Bhubaneswar"
4.8,"My mother admitted under Dr.Bharat bhusan on 31st July.Special thanks to my doctor & nursing team Lilima,Itishree,mamuni,Jemima,Pinki,Rita and house keeping staff,santoshini,barsa,Gita,suchitra.","Manipal Hospitals, Bhubaneswar"
4.8,"My wife admitted under dr Harpreet Kaur on 1st july.special thanks to my doctor.Special thanks to nursing team lilima,itishree,mamuni,Pinki,Jemima and house keeping staff santosini,barsa,Gita,suchitra.","Manipal Hospitals, Bhubaneswar"
4.8,"I m admitted in 4045. And I was very happy with nursing care.4th c nursing staffs are very cooperative .specially Sr.Arati,Sr.Rasmita,Sr.suchi,Sr.swapna,Sr liva was very cooperative.Thanks to Manipal hospital.","Manipal Hospitals, Bhubaneswar"
4.8,"I am admitted in 4028...and nursing service was very excellent ....sr.Arati,Sr.Rasmita,Sr.suchismita,Sr.Bindu,Sr.swapna and all are so cooperative.thanks to manipal hospital.","Manipal Hospitals, Bhubaneswar"
4.8,"My father Mr Ramesh Badatya admitted under Dr. Mahesh Agrawala Sir in CCU department bed no. 1011. Manipal hospital is the best hospital in odisha. Here treatment care is so good . Dr. Mahesh Agrawala sir is so kind towards patient. CCU all staff are so good. Sr Subhrasini is so nice , sr Aiswarya, sr Jemima, sr Sunita, sr Rani, sr chinmayee, sr Rupali, sr Meera all the staff are so co operative.","Manipal Hospitals, Bhubaneswar"
4.8,"I was admitted in 4040 bed .all 4thc staff are so coeprated and well behaved..Sr.Arati,Sr Rasmita,SrRajashree ,sr Suchi,sr swapna,Sr Bindu are very good.Thanks to Manipal hospital.","Manipal Hospitals, Bhubaneswar"
4.8,"My mother  was admitted under  doctor  P. k dash sir. He is a very  cooperative  and patient  oriented. Also nursing  care is very  good. Nursing staff like Utkal is very   caring. Sister chinmayee, Aiswariya,Rashmi,Bandana, Are  very  cooperative.","Manipal Hospitals, Bhubaneswar"
4.8,"The services of nursing and paramedics staffs are doing excellent job. I think there technically serve the patient.They are very friendly like Sr Bindushree, Satyabhama,Sajni  and rajashree sister and thanks to all 4th floor c block staffs. The concerned doctor are doing very good job.Thanks the Manipal hospital","Manipal Hospitals, Bhubaneswar"
4.8,Dr binata das OPD stap & doctor is good  service and support then good parsonalty  behaviour is very impressive,"Manipal Hospitals, Bhubaneswar"
4.8,"My mother Mrs jamuna das admitted on manipal hospital cardiology department dr jk padhi all nursing staff are good and politely behaviour sis sushree , twinkle,Gayatri , jyotsna, Jyoti 'incharge Subhashree is a very good and supportive staff","Manipal Hospitals, Bhubaneswar"
4.4,The hospital has good doctors but the worst management. The food is so substandard..The staff behaviour is ridiculous..The washrooms are very dirty..They make no arrangement for stay of attendant even after high pricing..There is no arrangement regarding the food for attendant..They are not even allowed to bring fruits for their patient..Kindly look into the matter.,UTKAL HOSPITAL
4.4,Dr pranabandu Sahoo. Is  Best Doctor,UTKAL HOSPITAL
4.4,"A outstanding hospital in bhubaneswar for critical patients.All staffs behaviour are good . Clean Hospital,Good Hospitality, Accountability etc.",UTKAL HOSPITAL
4.4,About cleaniless and doctors high fee like 700rs the hospital is good but all other things like admission through BSKY card takes more than 5 hours and some other things like inside meals are high prices like veg meals comes in 85 per plate and also this medical has no better parking for two wheelers.,UTKAL HOSPITAL
4.4,Great staff with best doctors,UTKAL HOSPITAL
4.4,"Service too much poor, staff behaviour not good, before 3days slot booked or time 9:30am but now 12:30 pm  but no response,staff said wait 1hr then update you today Pet CECT possible or not. My mother is cancer patient no medicine no breakfast till now so too much bad hospital. I don't like Utkal Hospital.",UTKAL HOSPITAL
4.4,Please Don't ever go to this hospital.My father died due to their negligence.,UTKAL HOSPITAL
4.4,Sk Nanda is very nice doctor,UTKAL HOSPITAL
4.4,Doctors are very good at utkal,UTKAL HOSPITAL
4.4,Good doctors,UTKAL HOSPITAL
4.4,Dr Chinmay Pani is good doctor,UTKAL HOSPITAL
4.4,Good hospitality,UTKAL HOSPITAL
4.4,Thank you utkal,UTKAL HOSPITAL
4.4,Dr Sudhir is a good doctor,UTKAL HOSPITAL
4.4,"Nimai sir ctvs Hava a GOOD SURGICAL HAND
MY WIFE SUCCESSFULLY DISCHARGE
FROM DAY 0 TO DISCHARGE DAY SIR TAKING VERY GOOD CARE OF MY PATIENT Thank you nimai sir",UTKAL HOSPITAL
4.2,Excellent,Sparsh Hospitals & Critical Care Pvt. Ltd.
4.2,Good service quality.,Sparsh Hospitals & Critical Care Pvt. Ltd.
4.2,Good,Sparsh Hospitals & Critical Care Pvt. Ltd.
4.2,All r good,Sparsh Hospitals & Critical Care Pvt. Ltd.
4.2,"Very nice Hospitality but today I purchase some Onco Medicine from inside pharmacy department of hospital but Yes In pharmacy department two people very badly misbehaving with female Pharmacist with very bad language and i am standing by side but i couldn't see any Security guard is there,,, so security facility must be observed,,otherwise Hospitality is almost very good,,, oncology nurses are very supportive and caring towards patient,,,",Sparsh Hospitals & Critical Care Pvt. Ltd.
4.2,"Recently Today 8th Dec 2023 I have been to the hospital on casualty section for dressing for my 8 years daughter for a small injury. On casualty section the staffs are very cooperative and thanks to them. But my concern is i have visited for dressing which you have right to charge but doctor consultation I have not asked. Total Casualty charges for a small injury is 550 and surgical charges is 341. I will suggest the whole public of Bhubaneswar Don't visit Sparsh Hospital for small dressings. The actual fact 1 Rating is Pharmacy is forcing patients to purchase generic Medicines instead of TBact ointment, When I raised the Pharmacy they replied in Emergency we are providing these ointment, And one stupid lady over the Pharmacy counter arguing very badly, As a customer I don't have right for ethical medicine. How dare to provide generic ointment for my small kid, A small dressings cost is 891- Which is totally profit no cost included because staff prescribed me surgical item when I reached they used all old items and kept it for their own usage, At heart of Bhubaneswar How you people are cheating to educated mass and What is the situation of poor and uneducated people who are visiting this Hospital. You have got lisence not for only profit but also you have minimum mentality of service. Feeling shame. Date 8th December 2023 check your cctv 6PM - 6.20PM for details enquiry. How the stupid lady is behaving at Pharmacy counter.",Sparsh Hospitals & Critical Care Pvt. Ltd.
4.2,Overall a good hospital,Sparsh Hospitals & Critical Care Pvt. Ltd.
4.2,"The lady attending phone call has lack of sence to reapply properly. She dropped the phone without answering or seeking permission to do so. As I told by the hospital, the name of that lady is Moina",Sparsh Hospitals & Critical Care Pvt. Ltd.
4.7,"AHC DEPARTMENT BMI ROOM SISTER
GOOD BEHAVIOUR AND SERVICE",Apollo Hospitals
4.7,Excellent service,Apollo Hospitals
4.7,Ahc department bmi room sister excellent service,Apollo Hospitals
4.7,"AHC department BMI Sister Mamta providing very good service, with a friendly environment",Apollo Hospitals
4.7,Good,Apollo Hospitals
4.7,"AHC department BMI ro
om sister given excellent service",Apollo Hospitals
4.7,AHC Department Vital Room Sister Service Excellent. Good Behaviour,Apollo Hospitals
4.7,Ahc dept bmi room sister Namita was dealing outstanding service. All the best,Apollo Hospitals
4.7,Excellent,Apollo Hospitals
4.7,"Bed No-227,B/o-Shiburam Mallick (PICU)
Dr.timir sir is a very good person.
All PICU staff are so good behaviour in patient and patient relatives.
Ms Rashmi sister is very good and kind.
(Annapurna,Niru,Sushree,subha,Niladri,chumuki,Priyanka,) are good,
Apollo hospital is a very good hospital in odisha.",Apollo Hospitals
4.7,Good,Apollo Hospitals
4.7,All cticu staff are very good and  her behaviour are so helpful and friendly.....I would say so thank you,Apollo Hospitals
4.7,All cticu nurses are very good &her behaviour are so helpful & friendly ... I would say so so thank uh .......,Apollo Hospitals
4.7,"Cticu all nurses are polite , friendly & helpful nature... All service is so good. I would like to say thank uh.",Apollo Hospitals
4.7,Good service from Nurse station. Over all good but the patient bed need to be more flexible for comfort of patient. The bed is too high that lead to  accident  for surgery and old patient.,Apollo Hospitals
4.7,All the staffs are very corporative including canteen staff as well as ICU staffs.,Apollo Hospitals
4.7,Good cooperative nursing staff in ICU Department. Overall good experienced.,Apollo Hospitals
4.7,Bed no.318/all staff of house keeping excellent /all nursing staff excellent,Apollo Hospitals
4.7,Well maintained..and careing ..,Apollo Hospitals
4.7,"very nice experience with NICU Doctor & staff also,Iam really satisfied with allThank alot",Apollo Hospitals
3.7,Because sum doctor anounce my friend grandmother death for 1 month then we come to aiims after 4 day and aiims doctor surgery my friend grandmother and today grandmother absolute fine,SUM Hospital
3.7,Nice hospital,SUM Hospital
3.7,Nice,SUM Hospital
3.7,Very very bad receive phone call out side door your received,SUM Hospital
3.7,This hospital is best,SUM Hospital
3.7,No reply any questions,SUM Hospital
3.7,"They just added up the bill with unnecessary testing and didn't even said why and what are they doing the blood tests for. The psychiatrists are the worst kind. They don't even know basic counseling process, they just prescribe medicines for sleep for all kinds of psychological problems.",SUM Hospital
3.7,They experiment on patient instead of treatment....,SUM Hospital
3.7,"My personal experience from 2005 to today .

I have been visiting to this hospital since 2005 , when ever me or my friends or my family members got sick.

It's the best private medical colleges cum hospital in odisha.

That time hardly 500 patients were visiting. If you go tomorrow you can find 5000 patients at a time or more than that.

It's management continuously increased wide range of health care services.

Best departments are :-
1- Cardiology
2- Cheast & TB
3- General Medicine & Surgery
4- Neurology
5- Endocrinology
6-Hematology
7- Skin & VD
8- COVID care
9- Gastroenterology
10- Urology

Need Improvement:-
1- Nephrology ( kiddny transplant)
2- Gynecology
3- Opthalmology
3- Over all ambience & cleanness.
4- bed availablity
5- canteen meals
6- Dental care
7- Test reports are taking one day time .

As it's a medical colleges it will give a feeling like government hospital but it's quite reasonable for common people.
OPD registration is free. Medicine cost is minimal. But nurses needs to be more caring.

It has dedicated COVID care centre  & blood bank. All clinical tests are cheaper in comparison to others. Parking facility is available.

Dental care is separated from main building.

Overall my experience on this hospital is excellent.",SUM Hospital
3.7,Popular hospital,SUM Hospital
3.7,Clean and affordable,SUM Hospital
4.6,Doctor and all staffs are very good.,Vivekanand Hospital Bhubaneswar
4.6,Good care,Vivekanand Hospital Bhubaneswar
4.6,Excellent,Vivekanand Hospital Bhubaneswar
4.6,All services good,Vivekanand Hospital Bhubaneswar
