"price","likesCount","reviewsCount","totalScore","rating","reviewerNumberOfReviews","text","name","title","stars"
,"0","1898","4.6",,,"Very well managed.","Raju Bhokta","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"All services good","Subas Basantia","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"All services are excellent.","Nirupama Samal","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"Excellent care of doctor and staffs.","Jagan Mallick 143","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"All services was very good.","Kanhu Maharana","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"Good treatment and good behaviour","Motilal Biswal","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"𝑒𝑥𝑐𝑒𝑙𝑙𝑒𝑛𝑡 𝑠𝑒𝑟𝑣𝑖𝑐𝑒𝑠","Sachin Behera","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"All services very good","Onkarsing Majhi","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"I am very satisfied ,Excellent services.","Laximpriya Barik","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"Nice doctor.Clinical service is excellent. Hospitality is good.House keeping is good. I suggest the food to be supplied to the patient as per instruction of the treating doctor.  I will suggest all my friends and relatives to undergo treatment in this hospital where variety of doctors are there.
The lift facility at least for 3rd floor and 4th floor  should be available for all .
Thanks & regards.
Basanta Kumar Sahu
Plot No 1074/3350
Jaya Durga  Nagar
Bhubaneswar","BASANTA SAHU","Vivekanand Hospital Bhubaneswar","5"
,"1","1898","4.6",,,"I am Abdul Samiullah Khan from Khurda. I get admitted in this hospital for snake bite while playing cricket. Here treatment very nice. Good doctors and staff behaviour also good. Price also very less. I will advice my area people to come here. Inside hospital facilities good. I will give full marks. Insha Allah.","Ask khan","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"Excellent care and staffs","Siba ram Biswal","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"All staffs are very cooperative.","Surendra Kumar Das","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"It is a very good hospital","Babula Jyotish","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"All staffs are good.","Ritika Sahu","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"Hospital is very nice.There sir madam  or Staffes are also good persons,kindly or gentle .Treatments are neat and clean.","Jyoshnarani Panda","Vivekanand Hospital Bhubaneswar","4"
,"1","1898","4.6",,,"Good service, satisfy","Soumyaranjan Rout","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,"Treatment  is very good.","Sukanta Rayaguru","Vivekanand Hospital Bhubaneswar","5"
,"2","1696","4.2",,,"The worst hospital I have ever seen in my life...Doctors and also the management doesn't know how to behave with patient..Doctors also don't know about the treatment.  Instead of treatment they r doing business Der...false dr in false hospital","Namrata Mohanty","Sparsh Hospitals & Critical Care Pvt. Ltd.","1"
,"0","1696","4.2",,,"One of the best hospital in Bbsr now a days. Taking every care.
Best of luck Sparsh Hospitals and It's all members","Barsha Behera","Sparsh Hospitals & Critical Care Pvt. Ltd.","4"
,"6","1696","4.2",,,"In case of emergency also do not visit this hospital..one of the worst experience ever had in my entire life...my friend,she was in bad accident and we had gone there for her treatment but instead of treatment all the staff even the doctor and busy in their own world.and in saying so to treat her they had a rude answers...only the security are good rest are morons...if the sparsh hospital owner or managing director is seeing plz kindly improve your hospitality we are valuable to u so treat patient with care..hell I am not supposed to give a single 🌟 bcoz u don't deserve it.","surjeet singh","Sparsh Hospitals & Critical Care Pvt. Ltd.","1"
,"0","1696","4.2",,,"Got the best treatment here. Every staff is fully cooperative.
Thank u Sparsh","SASMITA SAHOO","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,"Pt. Mrs. Bijayalaxmi Mohanty
The staff members are very cooperative. Dr.Biswas is very down to earth person. He first makes the patient comfortable. The patient feels relax which is very much essential.","Piyush Mohanty","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"1","1696","4.2",,,"Great service by the hospital overall. Doctor Indira Pattnaik was very professional. She helped me recover from dengue. Staff and nurses were helpful.","Priya Ranjan Mohanty","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,"Every facility is ok only for ICU patients attenders are not comfortable to site there day and night and that place is very much hot during noon and night and fans are not running good aftrt complaining about it allso on one rectified it and when complaining to corporate team they told AC are not working in this temperature so not fixed AC here,That is not acceptable answer . Sufficient site not available in front of ICU.","MAYUR CHINMAY","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"4","1696","4.2",,,"Dr Rajesh Ku Padhi, ENT specialist is very rude in behaviour. He has no nature to serve patients. Very unsocial behaviour. Some doctors doesn't care to CGHS employees because of less amount paid as fixed by CG.","Hrusikesh Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","1"
,"0","1696","4.2",,,"A hospital located approximately 2 minutes away from Vani vihar bus stop , Reception desk is at the entrance and then the usual procedure is they allot you a specific floor according to the Doctor you want to meet, the new patients will have to fill up a form and then carry on with the payment procedure and then admitted. There is a waiting area at every OPD, there's one cafeteria,  which serves tea, coffee and water to patient and the patient attendant in free of cost.","Sunil Nath","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"1","1696","4.2",,,"It's a nice hospital treating all kind of illness.  My  uncle has done knee surgery and he is absolutely fine now. Thanks to all the staffs and doctors for treating my uncle nicely.","JITENDRA TANDI","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"5","1696","4.2",,,"If you are going for maternity then i would prefer go to somewhere else please.
had very bad experience with Sparsh Hospital BBSR.
The attendants/nurses are non-responsive,
Doctors are not available on night time
poor patient care
Please try to avoid this hospital , Pathetic place. Horrible crap place","Basab Dutta","Sparsh Hospitals & Critical Care Pvt. Ltd.","1"
,"1","1696","4.2",,,"Sparsh hospital really nice hospital and service all good for pt it was really wark for his health reagard....♥️","Hadibandhu Rout","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,"Overall experience in sparsh hospital is very good no doubt about that. Many congratulations to Riya madam for her full support.","Anshuman Mohapatra","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"2","1696","4.2",,,"Really The Sparsh hospital 🏥  is  totally quite treatment  & care center of estern odishe also it is served  delightful food for Attendant & also for patient which  prescribed by Dietitian.

Thanks regards
BiswaRanjan (  bhm, mthm)","Biswa Ranjan Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"1","1696","4.2",,,"Pt. Surendra Toppo
Staff is very helpful and they arrange blood for My father, very much thankful search hospital staff.
Sparsh hospital is clean and helpful.","srikanta toppo","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"1","1696","4.2",,,"Fantastic experience... Overall very good.... Doctor nurses pro staff other staff al are Very cooperative... thank you sparsh","Umakanta Pradhan","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,"The Hospital service was very good. Hospital treatment was excellent.......","Sanjukta Bhuyan","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,"Nursing  service  to house keeping everything  is very good ...i am very much satisfied  by the service...The food is also very good. And the doctor (Dr pradip kumar panigrahi) is very good and friendly..Thank you.","suresh pradhan","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"1","1696","4.2",,,"Good service Excellent all Dr team are very good. I would to like to thanks a louts Dr. Swapna Kabiraj. i'm very happy Thanks all hospital team. great job keep it up! Best Hospital in Bhubaneswar - Odisha","Madhusmita Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"1","1696","4.2",,,"Doctors & Staff all r friendly & very cooperative. Dr. G Biswas he's a very good doctor for cancer treatment.They are always there to help.
But, Sparsh hospital Management is not good.","Nagma Nihar","Sparsh Hospitals & Critical Care Pvt. Ltd.","1"
,"0","17375","4.7",,,"apollo hospital nursing staff are very friendly Copretivie patient care is very good in apollo hospital my mother admit in bed no 472 nursing staff are carrying in patient.","Sunil Mishra","Apollo Hospitals","5"
,"0","17375","4.7",,,"Very compassionate service by the treating team, nursing team and support staffs. Neat and clean rooms, tasty food. Got treated for my fracture in bed 517. Recommended.","Pritish Chandra Patra","Apollo Hospitals","5"
,"0","17375","4.7",,,"I have visited several times (Gastrology OPD). Doctor Manoj Kumar is an well experienced doctor. Completely satisfied with his consultation. The staff and nurses are well behaving and supportive. However, we need to improve the service of hospital, especially the online consultation booking system. The receptionists are not aware about doctor's availability and providing misleading information.","Aisha Pradhan","Apollo Hospitals","4"
,"0","17375","4.7",,,"Bed no-458
Apolo hospital Bhubaneswar
Overall service in this hospital is good and all nurses and doctor who did treatment are very cooperative and well deserved.","Debasmita Panigrahi","Apollo Hospitals","4"
,"0","17375","4.7",,,"Hospital is providing good services to patients. Doctors, Staffs nurses, staffs are properly take care of every patients. Hospital is coordinate with  the concernd insurance company and patient will able to avail easy treatment.","sanjib kumar Patel","Apollo Hospitals","5"
,"0","17375","4.7",,,"I recently received treatment for my father at Apollo Hospital, BBSR and wanted to express my sincere gratitude for the exceptional care I received. From the moment I entered, the entire experience was positive.

The nurses were absolute angels. They were incredibly attentive, compassionate, and always went the extra mile to ensure patient comfort. Their kindness and positive attitudes truly made a difficult time much easier.

I would also like to commend Dr Paresh Kumar Jena for their expertise and professionalism. Dr Paresh Kumar Jena took the time to thoroughly explain my condition and answer all my questions in a way I could understand.  Their treatment plan was effective, and I felt confident in their care throughout my stay.

Overall, Apollo Hospitals, BBSR provided top-notch medical care in a supportive and professional environment. The dedication of the nurses and the expertise of Dr Paresh Kumar Jena made a world of difference in my experience. I wouldn't hesitate to recommend Apollo Hospitals, BBSR to anyone seeking excellent medical care.","Khirod Rout","Apollo Hospitals","4"
