"likesCount","text","title","reviewsCount","rating","reviewerNumberOfReviews","totalScore","stars","price"
"0",,"Satyam Hospital","37",,,"3.9","1",
"0",,"Satyam Hospital","37",,,"3.9","3",
"0",,"Satyam Hospital","37",,,"3.9","5",
"1",,"Satyam Hospital","37",,,"3.9","4",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0",,"Satyam Hospital","37",,,"3.9","1",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0",,"Satyam Hospital","37",,,"3.9","4",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0",,"Satyam Hospital","37",,,"3.9","4",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0","All are good but leady security too much bad please chenge","KIDS Hospital","496",,,"4.4","5",
"0","We are very happy with the treatment as well as with the behaviour of sk sen sir","KIDS Hospital","496",,,"4.4","5",
"0","Every thing is good investigation little transfaece required in billing at the time of discharge","KIDS Hospital","496",,,"4.4","3",
"0","The Kids Best Paediatric Clinic provides excellent care for children. The friendly staff creates a welcoming environment, and the paediatricians are very attentive. The clinic's emphasis on child-friendly decor helps ease young patients' anxiety, making it a positive experience for both kids and parents. Overall, it's a reliable and compassionate choice for paediatric care.","KIDS Hospital","496",,,"4.4","5",
"0","Dr.sushant Kumar khuntia good doctor and behaviour good and all staff good better hospital kids hospital","KIDS Hospital","496",,,"4.4","5",
"0","Very good treatment and very caring staffs with all good facilities","KIDS Hospital","496",,,"4.4","5",
"0","Doctor,staff ,hospital very good thank u so much Dr.Susanta Khuntia and kids hospital","KIDS Hospital","496",,,"4.4","5",
"0","Dr. Sushanta Kumar khuntia good doctor and better hospital kids hospital..all staff best and g","KIDS Hospital","496",,,"4.4","5",
"0","In this hospital Doctors are very fine.Their behavior,diagnosis and treatment are very impressive.Some problem is there in billing section and  testing technician and doctor.Ambulance must be available there in Hospital in all time.","KIDS Hospital","496",,,"4.4","3",
"0","Dr are really good and all stap behaviour is very well","KIDS Hospital","496",,,"4.4","5",
"0","This hospital nephrology Doctor. Dr.debaprqsad kar is very good. Am satisfied with the hospital facilities. Good hospital .","KIDS Hospital","496",,,"4.4","5",
"0","Doctor consultation is very good.... Staffs are very good behavior 😊","KIDS Hospital","496",,,"4.4","5",
"0","One of the good hospital of bbsr. I had my spine surgery of L5-S1 under Dr PC dey sir. It went smoothly and the staffs are so helpful and friendly.
Also the food and everything are good hygenic.","KIDS Hospital","496",,,"4.4","5",
"1","This hospital service and staff are actually good. The only thing they can improve is repaint the hospital and change the lights as it feels very dull inside

FYI Check out time is 12 AM so bill gets generated at midnight.","KIDS Hospital","496",,,"4.4","5",
"0","Hi
My father is a CKD n Diabetic patients admitted is a kanungo hospital treatment is a very good , dialysis unit veryneed n clean total hospital need n clean staff , doctor, nurses also very good n good job
Thank you all staff out door , indoor staff thankyou so much ......","KIDS Hospital","496",,,"4.4","5",
"0","Dr. KC behera good doctor and behaviour good iam satisfied","KIDS Hospital","496",,,"4.4","2",
"0","Good servie ,best treatment with more careing hospitals. All staffs are good behaviors.","KIDS Hospital","496",,,"4.4","5",
"0","Good service,best hospital,all staffs& doctor s are best.","KIDS Hospital","496",,,"4.4","5",
"0","Such a best hospital,, all the staff behavior is so good.. Mostly the nursing staffs are  well trained and friendly behave...","KIDS Hospital","496",,,"4.4","5",
"0","Dr. S k.khuntia is the best surgeon at kids hospital. good hospital, no chargeble Bsky card available good treatment n operation are successful l am so happy 😊 doctor nurse and full staff very active....thank you thank you kids hospital","KIDS Hospital","496",,,"4.4","5",
"1","It's good","Central Hospital East Coast Railway","98",,,"4.2","4",
"2","Good govt railway hospital with all modern facility","Central Hospital East Coast Railway","98",,,"4.2","4",
"1","The attendance doesn't receive the toll free number during emergency....","Central Hospital East Coast Railway","98",,,"4.2","1",
"2","Please refer to this specialist day","Central Hospital East Coast Railway","98",,,"4.2","4",
"3","Poor quality services and medicine...very much in organised.","Central Hospital East Coast Railway","98",,,"4.2","1",
"0","I'm 3yr experience gnm staff nurse i need job plzz help me","Central Hospital East Coast Railway","98",,,"4.2","1",
"0","Overall good","Central Hospital East Coast Railway","98",,,"4.2","5",
"0","This hospital is for railway employees and their family only","Central Hospital East Coast Railway","98",,,"4.2","5",
"1","Satisfactory treatment covering wide range of specialists.","Central Hospital East Coast Railway","98",,,"4.2","5",
"1","Dedicated to Railway Staff. So no information available.","Central Hospital East Coast Railway","98",,,"4.2","3",
"0","Need to be more friendly.","Central Hospital East Coast Railway","98",,,"4.2","3",
"2","Worst hospital, 3rd rated Stamp and 3rd rated Doctors, 3rd rated behaviour of Doctors","Central Hospital East Coast Railway","98",,,"4.2","1",
"2","Neat and clean... Good","Central Hospital East Coast Railway","98",,,"4.2","4",
"1","Very fast searvice , doctor are good","Central Hospital East Coast Railway","98",,,"4.2","4",
"1","A 100 beded hospital for Railway Employees of the East Coast Railway","Central Hospital East Coast Railway","98",,,"4.2","4",
"0","Very hygienic place.","Central Hospital East Coast Railway","98",,,"4.2","5",
"2","Good hospital","Central Hospital East Coast Railway","98",,,"4.2","4",
"1","Very good","Central Hospital East Coast Railway","98",,,"4.2","4",
"0","Very good hospital","Central Hospital East Coast Railway","98",,,"4.2","5",
"0","Very good place 🌹🙏","Central Hospital East Coast Railway","98",,,"4.2","5",
"0","My brother was admitted to sparsh kantabada for gall bladder stone removal under bsky and received excellent care from their team.

Dr. Somya sagar Das and his team were outstanding.

Special thanks to  Panigrahi babu pro  and the entire staff 0f kantabada for their wonderful service, which made my three-day stay feel comfortable.

Special thanks to Mr Asit babu for making sure I am not waiting even for a minute.

To my surprise 😊They even call to me and asking of recovery. I am deeply grateful .🙏🙏🙏","SPARSH HOSPITAL, KANTABADA","190",,,"4.1","5",
